Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,latitude,longitude,distance,BABIP,BABIP_average,block
50653,2021-06-28,HOU,BAL,False,7,9,HOU03,Minute Maid Park,Houston,TX,45,11,2,0,2,16,10,4,0,47,8,2,0,0,20,6,10,1,29.7604,-95.3698,1779.6549635093331,0.3333333333333333,0.2733184689706429,802
50692,2021-07-01,CLE,HOU,False,2,7,CLE08,Progressive Field,Cleveland,OH,39,2,2,0,3,23,4,5,0,37,4,2,0,0,17,8,6,0,41.4993,-81.6944,1793.1409040436795,0.037037037037037035,0.1765108120542903,803
50759,2021-07-06,HOU,OAK,False,9,6,HOU03,Minute Maid Park,Houston,TX,38,7,4,0,0,15,10,2,0,39,9,1,0,2,15,9,3,0,29.7604,-95.3698,1793.1409040436795,0.32,0.17786414565826333,804
50844,2021-07-16,CHA,HOU,False,1,7,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,43,7,2,0,1,15,12,4,2,31,1,1,1,0,14,12,2,0,41.8781,-87.6298,1515.8051067847966,0.3333333333333333,0.1492063492063492,805
50888,2021-07-19,HOU,CLE,False,4,3,HOU03,Minute Maid Park,Houston,TX,38,7,0,0,1,16,9,5,0,36,6,2,0,1,13,11,2,1,29.7604,-95.3698,1515.8051067847966,0.3333333333333333,0.2033380018674136,806
50983,2021-07-26,SEA,HOU,False,11,8,SEA03,Safeco Field,Seattle,WA,42,4,3,0,3,20,7,4,1,37,6,1,0,2,9,14,4,1,47.6062,-122.3321,3040.5002905851675,0.14814814814814814,0.2961898680289485,807
51031,2021-07-30,SFN,HOU,False,6,9,SFO03,Oracle Park,San Francisco,CA,46,8,2,0,3,15,13,5,0,43,7,4,0,0,17,11,4,0,37.7749,-122.4194,1093.213763827143,0.28,0.1981078691423519,808
51081,2021-08-03,LAN,HOU,False,0,3,LOS03,Dodger Stadium,Los Angeles,CA,38,3,4,0,1,17,8,5,0,37,5,0,0,0,15,13,3,1,34.0522,-118.2437,559.1205770615534,0.25,0.18382352941176472,809
51116,2021-08-05,HOU,MIN,False,3,5,HOU03,Minute Maid Park,Houston,TX,42,6,3,0,0,16,10,7,0,34,2,1,0,2,22,5,2,0,29.7604,-95.3698,2206.264028358936,0.04,0.2857525998905309,810
51221,2021-08-13,ANA,HOU,False,1,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,36,5,0,0,1,19,9,2,0,32,3,1,0,0,18,9,0,1,33.8366,-117.9143,2173.5297729941926,0.16666666666666666,0.23775017253278122,811
51265,2021-08-16,KCA,HOU,False,7,6,KAN06,Kauffman Stadium,Kansas City,MO,37,7,2,0,3,22,2,0,1,40,9,2,0,1,17,7,3,1,39.0997,-94.5786,2160.3993984579874,0.1935483870967742,0.2612022228246137,812
51320,2021-08-20,HOU,SEA,False,12,3,HOU03,Minute Maid Park,Houston,TX,36,3,1,0,2,12,15,1,2,43,7,2,2,4,17,6,5,0,29.7604,-95.3698,1041.001459501191,0.25,0.2992904589371981,813
51414,2021-08-27,TEX,HOU,False,4,5,ARL03,Globe Life Field in Arlington,Arlington,TX,39,6,3,0,0,17,10,3,0,40,9,3,0,1,16,10,0,1,32.7357,-97.1081,369.79434587527106,0.34615384615384615,0.24871794871794872,814
51451,2021-08-30,SEA,HOU,False,3,4,SEA03,Safeco Field,Seattle,WA,41,9,2,0,0,20,7,3,0,37,3,1,0,2,14,13,4,0,47.6062,-122.3321,2686.0827634786115,0.3548387096774194,0.320620707016219,815
51497,2021-09-03,SDN,HOU,False,3,6,SAN02,Petco Park,San Diego,CA,37,5,1,0,2,21,7,1,0,38,5,2,0,0,17,8,6,0,32.7157,-117.1611,1712.0514036735954,0.14814814814814814,0.14074074074074075,816
51547,2021-09-06,HOU,SEA,False,11,2,HOU03,Minute Maid Park,Houston,TX,36,4,1,0,0,13,10,8,0,47,6,7,0,1,20,5,8,0,29.7604,-95.3698,2093.8537196175917,0.36363636363636365,0.30775205186969895,817
51639,2021-09-13,TEX,HOU,False,1,15,ARL03,Globe Life Field in Arlington,Arlington,TX,48,8,3,0,5,18,8,5,1,36,9,0,0,0,15,10,1,1,32.7357,-97.1081,369.79434587527106,0.20689655172413793,0.27567260325881016,818
51689,2021-09-17,HOU,ARI,False,4,3,HOU03,Minute Maid Park,Houston,TX,41,8,1,0,1,15,13,3,0,36,2,1,0,1,23,4,4,1,29.7604,-95.3698,369.79434587527106,0.07692307692307693,0.17003426680846037,819
51730,2021-09-20,ANA,HOU,False,0,10,ANA01,Angel Stadium of Anaheim,Anaheim,CA,45,11,3,0,3,18,8,2,0,35,6,0,0,0,19,6,4,0,33.8366,-117.9143,2173.5297729941926,0.34375,0.19946651484480432,820
51790,2021-09-24,OAK,HOU,False,14,2,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,37,1,0,0,1,16,11,6,2,42,11,2,0,1,11,11,6,0,37.8044,-122.2712,590.5837615190615,0.0,0.10308641975308641,821
51837,2021-09-28,HOU,TBA,False,4,3,HOU03,Minute Maid Park,Houston,TX,36,3,2,0,2,14,12,3,0,36,4,0,0,2,16,9,5,0,29.7604,-95.3698,2630.96241264588,0.1,0.1890543148607665,822
51920,2022-04-07,ANA,HOU,False,1,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,2,4,0,2,17,10,3,0,31,3,0,1,0,18,7,1,1,33.8366,-117.9143,2173.5297729941926,0.17391304347826086,0.14604236343366778,823
51975,2022-04-12,ARI,HOU,False,1,2,PHO01,Chase Field,Phoenix,AZ,39,5,2,0,1,24,2,5,0,36,2,1,0,1,20,7,5,0,33.4484,-112.074,542.2885242436373,0.1935483870967742,0.20391705069124422,824
52025,2022-04-15,SEA,HOU,False,11,1,SEA03,Safeco Field,Seattle,WA,32,4,1,0,0,18,8,0,1,44,9,2,1,1,17,4,8,2,47.6062,-122.3321,1793.5804038732033,0.21739130434782608,0.18820450885668275,825
52063,2022-04-18,HOU,ANA,False,8,3,HOU03,Minute Maid Park,Houston,TX,36,3,2,0,1,15,12,2,1,40,6,1,0,2,18,6,6,1,29.7604,-95.3698,3040.5002905851675,0.2,0.20709412031875798,826
52157,2022-04-25,TEX,HOU,False,6,2,ARL03,Globe Life Field in Arlington,Arlington,TX,38,6,1,0,1,18,9,3,0,39,8,3,0,0,18,6,3,1,32.7357,-97.1081,369.79434587527106,0.24,0.16869565217391302,827
52216,2022-04-29,TOR,HOU,False,7,11,TOR02,Rogers Centre,Toronto,ONT,48,6,5,0,3,15,11,8,0,44,8,3,0,2,12,15,2,2,43.6532,-79.3832,1960.8448450431597,0.3076923076923077,0.29258020562368386,828
52252,2022-05-02,HOU,SEA,False,3,0,HOU03,Minute Maid Park,Houston,TX,31,5,0,0,0,18,5,3,0,34,3,3,0,2,20,4,2,0,29.7604,-95.3698,2094.2925415277227,0.15384615384615385,0.16488997544898165,829
52361,2022-05-10,MIN,HOU,False,0,5,MIN04,Target Field,Minneapolis,MN,45,6,1,0,0,21,7,9,1,29,3,0,0,0,19,5,2,0,44.9778,-93.265,1702.1248427319183,0.25,0.26062091503267976,830
52395,2022-05-13,WAS,HOU,False,1,6,WAS11,Nationals Park,Washington,DC,36,2,2,0,3,20,6,2,1,36,8,0,0,0,20,6,2,0,38.9072,-77.0369,1498.6633372717831,0.041666666666666664,0.1856837606837607,831
52439,2022-05-16,BOS,HOU,False,6,3,BOS07,Fenway Park,Boston,MA,38,3,3,0,1,19,7,3,2,34,3,3,0,2,17,6,2,1,42.3601,-71.0589,633.6714859050647,0.2,0.10114942528735632,832
52483,2022-05-19,HOU,TEX,False,5,1,HOU03,Minute Maid Park,Houston,TX,35,5,1,0,0,14,13,2,0,38,7,3,0,0,15,6,6,1,29.7604,-95.3698,2581.3316245342126,0.4,0.27146027885158325,833
52590,2022-05-27,SEA,HOU,False,6,1,SEA03,Safeco Field,Seattle,WA,37,8,1,0,0,18,8,2,0,37,5,1,0,4,18,6,2,1,47.6062,-122.3321,3040.5002905851675,0.3333333333333333,0.22283272283272282,834
52635,2022-05-30,OAK,HOU,True,1,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,38,2,0,1,3,21,7,2,2,30,1,1,0,0,18,7,3,0,37.8044,-122.2712,1089.9216933628563,0.0,0.18686868686868685,835
52688,2022-06-03,KCA,HOU,False,3,10,KAN06,Kauffman Stadium,Kansas City,MO,42,9,2,0,3,17,7,3,1,35,4,1,0,1,18,9,2,0,39.0997,-94.5786,2406.4374990641204,0.2857142857142857,0.25573192239858905,836
52728,2022-06-06,HOU,SEA,False,4,7,HOU03,Minute Maid Park,Houston,TX,42,3,2,0,2,17,11,5,2,40,6,1,0,3,18,7,5,0,29.7604,-95.3698,1041.001459501191,0.16,0.2674725274725275,837
52825,2022-06-13,TEX,HOU,False,5,3,ARL03,Globe Life Field in Arlington,Arlington,TX,36,5,2,0,0,21,5,3,0,39,10,1,0,0,15,9,4,0,32.7357,-97.1081,369.79434587527106,0.25,0.18633540372670807,838
52879,2022-06-17,HOU,CHA,False,13,3,HOU03,Minute Maid Park,Houston,TX,34,6,1,0,1,14,12,0,0,40,6,1,0,5,16,7,4,1,29.7604,-95.3698,369.79434587527106,0.08695652173913043,0.1250310559006211,839
52961,2022-06-23,NYA,HOU,False,7,6,NYC21,Yankee Stadium II,New York,NY,40,5,4,0,2,21,5,2,1,38,4,0,0,2,16,10,6,0,40.7128,-74.006,2281.3448196669424,0.23333333333333334,0.20109890109890108,840
53053,2022-06-30,HOU,NYA,False,2,1,HOU03,Minute Maid Park,Houston,TX,35,4,0,0,1,16,11,3,0,29,1,2,0,0,16,7,3,0,29.7604,-95.3698,2281.3448196669424,0.15789473684210525,0.18173826660668765,841
53170,2022-07-08,OAK,HOU,False,3,8,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,44,7,5,0,2,14,13,3,0,32,2,1,0,1,23,4,1,0,37.8044,-122.2712,2630.96241264588,0.38461538461538464,0.26771130104463436,842
53219,2022-07-12,ANA,HOU,False,5,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,43,5,2,0,1,19,9,7,0,38,2,0,0,0,17,12,6,1,33.8366,-117.9143,590.5837615190615,0.23076923076923078,0.2574786324786325,843
53265,2022-07-15,HOU,OAK,False,1,5,HOU03,Minute Maid Park,Houston,TX,36,5,3,0,1,18,9,0,0,33,3,1,0,0,18,8,3,0,29.7604,-95.3698,2173.5297729941926,0.18181818181818182,0.1907995337995338,844
53318,2022-07-22,SEA,HOU,False,2,5,SEA03,Safeco Field,Seattle,WA,37,5,2,0,3,22,4,1,0,38,4,2,0,1,21,5,5,0,47.6062,-122.3321,3040.5002905851675,0.13793103448275862,0.24266438209466692,845
53360,2022-07-25,OAK,HOU,False,7,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,38,2,3,0,2,20,7,3,1,33,5,3,0,2,16,6,1,0,37.8044,-122.2712,1089.9216933628563,0.12,0.14790598290598292,846
53398,2022-07-28,HOU,SEA,False,4,2,HOU03,Minute Maid Park,Houston,TX,33,3,2,0,0,21,5,2,0,33,2,3,0,1,16,8,2,1,29.7604,-95.3698,2630.96241264588,0.19047619047619047,0.26882269036646916,847
53494,2022-08-04,CLE,HOU,False,0,6,CLE08,Progressive Field,Cleveland,OH,44,7,2,0,2,21,6,6,0,32,3,0,0,0,21,7,1,0,41.4993,-81.6944,1793.1409040436795,0.23333333333333334,0.22436868686868688,848
53563,2022-08-09,HOU,TEX,False,7,5,HOU03,Minute Maid Park,Houston,TX,38,2,2,0,3,16,10,2,3,33,4,2,0,1,19,4,3,0,29.7604,-95.3698,1793.1409040436795,0.2,0.25211738679480616,849
53642,2022-08-15,CHA,HOU,False,4,2,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,37,6,1,0,0,24,3,2,1,34,7,2,0,0,17,5,2,1,41.8781,-87.6298,1515.8051067847966,0.22580645161290322,0.2863706412433068,850
53691,2022-08-19,ATL,HOU,False,6,2,ATL03,Truist Park,Atlanta,GA,34,4,2,0,1,14,12,1,0,40,8,3,0,1,13,10,4,1,33.749,-84.388,947.5066414250604,0.25,0.3007246376811594,851
53754,2022-08-23,HOU,MIN,False,4,2,HOU03,Minute Maid Park,Houston,TX,35,5,1,0,0,11,16,2,0,36,8,3,0,1,13,9,1,1,29.7604,-95.3698,1128.2636558355653,0.4166666666666667,0.2355503795721187,852
53849,2022-08-30,TEX,HOU,False,2,4,ARL03,Globe Life Field in Arlington,Arlington,TX,40,6,1,0,1,18,8,6,0,33,5,0,0,2,16,10,0,0,32.7357,-97.1081,369.79434587527106,0.24,0.33153846153846156,853
53882,2022-09-02,ANA,HOU,False,2,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,4,3,0,0,18,9,4,0,39,6,1,0,0,14,13,5,0,33.8366,-117.9143,1934.5636813873125,0.28,0.24737373737373738,854
53926,2022-09-05,HOU,TEX,False,1,0,HOU03,Minute Maid Park,Houston,TX,30,2,1,0,0,16,10,1,0,31,7,1,0,0,16,6,1,0,29.7604,-95.3698,2173.5297729941926,0.3333333333333333,0.19674603174603175,855
54021,2022-09-12,DET,HOU,False,0,7,DET05,Comerica Park,Detroit,MI,42,11,2,0,0,21,5,2,1,32,5,1,0,0,17,8,1,0,42.3314,-83.0458,1779.6549635093331,0.38235294117647056,0.2316176470588235,856
54060,2022-09-15,HOU,OAK,False,5,2,HOU03,Minute Maid Park,Houston,TX,34,1,1,1,0,11,16,4,0,37,4,4,0,1,17,6,4,1,29.7604,-95.3698,1779.6549635093331,0.28,0.19873563218390805,857
54118,2022-09-19,TBA,HOU,False,0,4,STP01,Tropicana Field,St. Petersburg,FL,34,4,1,0,1,22,5,1,0,37,3,2,0,0,18,9,5,0,27.7676,-82.6403,1259.7313892872085,0.14814814814814814,0.1908219220047177,858
54156,2022-09-22,BAL,HOU,False,2,0,BAL12,Oriole Park at Camden Yards,Baltimore,MD,29,2,0,0,0,16,11,0,0,29,6,1,0,0,17,5,0,0,39.2904,-76.6122,1396.908308845135,0.1111111111111111,0.23246293519906713,859
54223,2022-09-27,HOU,ARI,False,10,2,HOU03,Minute Maid Park,Houston,TX,35,3,1,0,2,17,10,2,0,44,8,1,0,5,19,5,5,1,29.7604,-95.3698,2012.6562018328686,0.14285714285714285,0.24669457726845173,860
54454,2023-04-07,MIN,HOU,True,3,2,MIN04,Target Field,Minneapolis,MN,37,3,2,0,0,14,16,2,0,42,10,1,0,0,15,12,4,0,44.9778,-93.265,1702.1248427319183,0.2631578947368421,0.26133040935672514,861
54492,2023-04-10,PIT,HOU,False,2,8,PIT08,PNC Park,Pittsburgh,PA,48,10,3,0,0,19,7,8,1,33,1,1,0,1,17,7,5,1,40.4406,-79.9959,1193.8845159709333,0.40625,0.275709706959707,862
54546,2023-04-14,HOU,TEX,False,2,6,HOU03,Minute Maid Park,Houston,TX,42,7,2,1,1,16,11,4,0,36,3,1,0,2,18,8,4,0,29.7604,-95.3698,1829.8898379267123,0.09090909090909091,0.24029735696402363,863
54632,2023-04-21,ATL,HOU,False,4,6,ATL03,Truist Park,Atlanta,GA,40,7,3,0,1,17,8,3,1,38,3,4,0,0,14,12,4,1,33.749,-84.388,1128.2636558355653,0.3333333333333333,0.3227435646790486,864
54685,2023-04-24,TBA,HOU,False,8,3,STP01,Tropicana Field,St. Petersburg,FL,34,1,2,1,2,17,9,1,1,44,9,4,1,0,13,11,5,1,27.7676,-82.6403,685.7080314230161,0.09523809523809523,0.22063492063492063,865
54735,2023-04-28,HOU,PHI,False,1,3,HOU03,Minute Maid Park,Houston,TX,34,4,3,0,1,19,7,0,0,30,2,0,0,1,19,8,0,0,29.7604,-95.3698,1259.7313892872085,0.047619047619047616,0.19310547209097936,866
54831,2023-05-05,SEA,HOU,False,4,6,SEA03,Safeco Field,Seattle,WA,36,3,2,0,2,16,10,3,0,35,7,1,0,0,15,10,2,0,47.6062,-122.3321,3040.5002905851675,0.14285714285714285,0.2582417582417582,867
54868,2023-05-08,ANA,HOU,False,6,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,34,3,2,1,1,23,4,0,0,35,6,3,1,1,15,6,2,1,33.8366,-117.9143,1575.0301214544693,0.1724137931034483,0.21387223055139096,868
54918,2023-05-12,CHA,HOU,False,1,5,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,44,4,3,0,1,21,6,8,1,31,2,0,0,1,20,7,1,0,41.8781,-87.6298,2788.0116042810478,0.21428571428571427,0.26783882783882784,869
54963,2023-05-15,HOU,CHN,False,6,4,HOU03,Minute Maid Park,Houston,TX,37,6,1,0,1,10,16,3,0,36,8,2,0,1,15,6,3,1,29.7604,-95.3698,1515.8051067847966,0.36,0.320737879587994,870
55051,2023-05-22,MIL,HOU,False,2,12,MIL06,Miller Park,Milwaukee,WI,48,8,1,1,5,19,7,5,2,35,4,1,0,1,18,9,2,0,43.0389,-87.9065,1618.8722925866018,0.1724137931034483,0.18451089140744314,871
55112,2023-05-26,OAK,HOU,False,2,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,36,8,1,0,0,17,8,2,0,33,4,0,0,1,12,15,1,0,37.8044,-122.2712,2945.2041682322124,0.34615384615384615,0.180891861761427,872
55153,2023-05-29,HOU,MIN,True,5,7,HOU03,Minute Maid Park,Houston,TX,48,12,0,0,2,14,15,5,0,39,5,2,0,1,19,8,3,1,29.7604,-95.3698,2630.96241264588,0.23076923076923078,0.1951530612244898,873
55244,2023-06-05,TOR,HOU,False,4,11,TOR02,Rogers Centre,Toronto,ONT,48,13,2,0,4,17,10,1,1,40,8,2,0,2,20,5,1,2,43.6532,-79.3832,2094.2925415277227,0.34375,0.19564903846153847,874
55294,2023-06-09,CLE,HOU,False,10,9,CLE08,Progressive Field,Cleveland,OH,60,8,6,0,1,28,12,5,0,61,6,7,0,1,32,7,8,0,41.4993,-81.6944,305.2177809160837,0.30952380952380953,0.26858813700918965,875
55345,2023-06-13,HOU,WAS,False,6,1,HOU03,Minute Maid Park,Houston,TX,33,4,2,0,0,18,6,3,0,39,4,1,0,4,15,8,7,0,29.7604,-95.3698,1793.1409040436795,0.05,0.19396937194538394,876
55471,2023-06-23,LAN,HOU,False,3,2,LOS03,Dodger Stadium,Los Angeles,CA,31,1,0,0,2,20,5,3,0,34,7,1,0,1,15,8,2,0,34.0522,-118.2437,2206.264028358936,-0.047619047619047616,0.18966875418488324,877
55525,2023-06-27,SLN,HOU,False,4,2,STL10,Busch Stadium III,St. Louis,MO,34,5,1,0,1,19,7,1,0,35,5,2,0,1,14,9,4,0,38.627,-90.1994,2552.4266616668338,0.2,0.28725490196078435,878
55573,2023-06-30,TEX,HOU,False,3,5,ARL03,Globe Life Field in Arlington,Arlington,TX,37,6,1,0,1,23,4,2,0,35,2,1,0,2,19,7,4,0,32.7357,-97.1081,904.1418263764087,0.2,0.2014367816091954,879
55627,2023-07-04,HOU,COL,True,4,1,HOU03,Minute Maid Park,Houston,TX,31,2,0,0,1,17,7,4,0,41,10,1,1,1,19,5,4,0,29.7604,-95.3698,369.79434587527106,0.3548387096774194,0.18449005979741884,880
55710,2023-07-14,ANA,HOU,False,5,7,ANA01,Angel Stadium of Anaheim,Anaheim,CA,44,8,2,0,0,17,10,6,1,40,10,1,0,1,17,9,2,0,33.8366,-117.9143,2173.5297729941926,0.37037037037037035,0.3151779230210603,881
55761,2023-07-18,COL,HOU,False,4,3,DEN02,Coors Field,Denver,CO,37,5,3,0,0,19,7,2,1,33,3,1,1,2,13,11,1,1,39.7392,-104.9903,1322.9479698194004,0.2962962962962963,0.26353276353276356,882
55794,2023-07-20,OAK,HOU,False,1,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,34,3,1,0,1,20,7,2,0,33,4,2,0,0,17,8,2,0,37.8044,-122.2712,1511.07427886216,0.125,0.10222902097902098,883
55851,2023-07-24,HOU,TEX,False,10,9,HOU03,Minute Maid Park,Houston,TX,44,8,0,0,2,16,11,7,0,42,6,2,0,1,14,12,7,0,29.7604,-95.3698,2630.96241264588,0.3181818181818182,0.2414199628285568,884
55980,2023-08-03,NYA,HOU,False,4,3,NYC21,Yankee Stadium II,New York,NY,37,8,0,0,1,20,6,1,1,34,3,0,0,2,15,8,6,0,40.7128,-74.006,2281.3448196669424,0.25,0.07724358974358975,885
56046,2023-08-08,BAL,HOU,False,6,7,BAL12,Oriole Park at Camden Yards,Baltimore,MD,42,9,0,0,1,19,8,4,1,35,4,1,1,2,20,5,2,0,39.2904,-76.6122,272.5520444406826,0.2857142857142857,0.2892036124794745,886
56087,2023-08-11,HOU,ANA,False,11,3,HOU03,Minute Maid Park,Houston,TX,34,5,0,1,1,15,11,1,0,47,10,3,0,2,18,5,8,1,29.7604,-95.3698,2012.6562018328686,0.3548387096774194,0.360754486280433,887
56124,2023-08-14,MIA,HOU,False,5,1,MIA02,Marlins Park,Miami,FL,38,7,1,0,0,23,2,5,0,32,2,2,0,3,19,5,1,0,25.7617,-80.1918,1556.7944991212414,0.25806451612903225,0.1896112489660877,888
56177,2023-08-18,HOU,SEA,False,0,2,HOU03,Minute Maid Park,Houston,TX,39,6,1,0,2,17,11,1,1,31,3,1,0,0,23,3,1,0,29.7604,-95.3698,1556.7944991212414,0.14814814814814814,0.2918961581761518,889
56270,2023-08-25,DET,HOU,False,4,1,DET05,Comerica Park,Detroit,MI,31,1,0,0,0,22,6,2,0,36,4,0,0,1,17,8,5,1,42.3314,-83.0458,1779.6549635093331,0.043478260869565216,0.25438380746773065,890
56313,2023-08-28,BOS,HOU,False,5,13,BOS07,Fenway Park,Boston,MA,54,12,2,1,3,19,7,7,3,45,7,2,0,1,20,6,9,0,42.3601,-71.0589,984.3129258451652,0.35294117647058826,0.3065359477124183,891
56365,2023-09-01,HOU,NYA,False,2,6,HOU03,Minute Maid Park,Houston,TX,36,3,1,0,4,23,3,1,1,35,1,2,0,1,20,7,2,2,29.7604,-95.3698,2581.3316245342126,0.08695652173913043,0.18283166109253066,892
56409,2023-09-04,TEX,HOU,True,6,13,ARL03,Globe Life Field in Arlington,Arlington,TX,48,9,2,0,5,22,3,6,1,40,4,1,0,4,18,9,4,0,32.7357,-97.1081,369.79434587527106,0.18181818181818182,0.19332210998877666,893
56455,2023-09-08,HOU,SDN,False,2,11,HOU03,Minute Maid Park,Houston,TX,42,6,2,0,2,18,9,4,1,36,3,3,0,0,17,9,4,0,29.7604,-95.3698,369.79434587527106,0.2608695652173913,0.225483195902049,894
56555,2023-09-15,KCA,HOU,False,4,2,KAN06,Kauffman Stadium,Kansas City,MO,36,4,2,0,1,17,9,3,0,36,5,1,0,3,12,11,4,0,39.0997,-94.5786,1041.001459501191,0.21739130434782608,0.2210351966873706,895
56597,2023-09-18,HOU,BAL,False,7,8,HOU03,Minute Maid Park,Houston,TX,44,11,3,1,1,14,12,2,0,42,3,4,1,2,24,3,5,0,29.7604,-95.3698,1041.001459501191,0.1875,0.19690217391304346,896
56687,2023-09-25,SEA,HOU,False,1,5,SEA03,Safeco Field,Seattle,WA,38,4,2,1,2,15,10,3,1,30,2,1,0,0,17,9,1,0,47.6062,-122.3321,3040.5002905851675,0.22727272727272727,0.2728901922450309,897
56730,2023-09-29,ARI,HOU,False,1,2,PHO01,Chase Field,Phoenix,AZ,34,6,2,0,0,15,10,1,0,35,2,2,0,0,23,4,4,0,33.4484,-112.074,1793.5804038732033,0.34782608695652173,0.2670011148272018,898
